text,label,causal_density,contrast_density,additive_density,temporal_density,logic_density,logic_deviation,gpt_mean,gpt_var,gpt_tail,gpt_d2_entropy,sent_len_cv,comma_density,punctuation_density,pos_distribution_variance,entity_grid_score,sentence_embedding_coherence,topic_drift_score,semantic_drift_score,embedding_distribution_entropy
"Sáng 27/3, Pil bị TAND huyện Chư Prông đưa ra xét xử tại Nhà văn hóa xã Ia Lâu về tội Giao cho người không đủ điều kiện điều khiển phương tiện tham gia giao thông đường bộ theo Điều 264 Bộ luật Hình sự. Từ rất sớm, hàng trăm người dân đã có mặt để theo dõi phiên tòa, nhiều người dồn ánh mắt thương cảm về bị cáo. Pil luôn cúi đầu, mắt đỏ hoe. Thỉnh thoảng, chị ngoái đầu nhìn hai con gái nhỏ ở phía sau. Theo cáo trạng, chiều 25/10/2023, trên đường về nhà, Pil thấy Rơ Mah Tinh (17 tuổi, con trai đầu) ngồi trên xe máy, không đội mũ bảo hiểm và đang nói chuyện với nhóm bạn. Pil đến gần ngửi thấy mùi rượu trên người con, hỏi ""định đi đâu?"". Nghe Tinh trả lời ""mới chở bạn đi chơi về"", người mẹ không nói gì và đi về nhà. Tinh sau đó chạy xe máy chở hai người bạn 13 và 18 tuổi từ xã Ia Lâu qua xã Ia Ga. Đến đoạn đường liên xã thuộc thôn Pắc Bó, xe của Tinh tông trúng thanh niên 22 tuổi chạy hướng ngược lại. Tai nạn khiến cả 4 người tử vong. Kết luận giám định cho thấy trong máu Tinh có nồng độ Ethanol là 170mg/100ml. Cơ quan điều tra sau đó khởi tố Pil, vì đã giao xe máy cho Tinh dù biết con trai chưa có giấy phép lái xe, đang trong tình trạng có sử dụng rượu bia... gây hậu quả đặc biệt nghiêm trọng. Trả lời thẩm vấn của HĐXX, Pil cho biết từ năm 2022 bị gai cột sống, sức khỏe không được tốt, nên giao xe cho Tinh chở đi làm, chở phân bón, điều, lúa. Bị cáo thừa nhận không am hiểu pháp luật nên đã giao xe cho con khi chưa đủ tuổi, vì ""nghĩ chỉ chạy loanh quanh trong làng, không ra quốc lộ"". Sau tai nạn, Pil đã bồi thường cho 3 bị hại, mỗi gia đình một con lợn 40 kg cùng 500 nghìn đồng. Tại tòa, đại diện các bị hại nói không yêu cầu bồi thường thêm, đồng thời xin giảm nhẹ hình phạt cho Pil. Theo VKS, bị cáo là người dân tộc thiểu số, hộ nghèo, sống ở vùng đặc biệt khó khăn, nhận thức pháp luật hạn chế, đã thành khẩn khai báo, có trách nhiệm bồi thường... nên đề nghị HĐXX tuyên phạt 24-26 tháng tù treo. Được nói lời sau cùng, Pil cho biết đã nhận thức rõ hành vi phạm tội của mình, xin tòa giảm nhẹ hình phạt để ở nhà chăm sóc hai con nhỏ. Đồng quan điểm với VKS, HĐXX tuyên phạt bị cáo 2 năm tù treo. Phiên tòa kết thúc, Pil ôm hai con gái nhỏ khóc; được người thân và hàng xóm đến động viên.",0,0.0102249488543457,0.0020449897708691,0.0020449897708691,0.0061349693126074,0.0204498977086914,0.0001515181027275,1.976090022947936,5.991513531274374,6.495312499999997,1.5578281019052809,4.652014437306292,0.0813186813186813,0.1714285714285714,0.0068192058628185,0.0487202563518352,0.7174172401428223,0.020534049719572,0.205008864402771,3.803786678314208
"Hãng hàng không Kuwait Air đã đình chỉ công tác 7 phi công và 56 kỹ thuật viên, trong khi Qatar Airways. Oman Air cũng tổng hợp danh sách những phi công, kỹ sư và nhân viên mặt đất đến từ Pakistan. Họ cho biết những người có tên trong danh sách sẽ bị ngừng bay cho đến khi nhận được báo cáo từ chính quyền Pakistan. Hãng hàng không quốc tế Pakistan (PIA) cuối tuần qua cũng gửi thư cho các cơ quan nước ngoài cùng các cơ quan quản lý và an toàn quốc tế, đảm bảo rằng đã dừng bay toàn bộ 141 phi công bị nghi gian lận bằng lái, phát ngôn viên của hãng xác nhận hôm 27/6. Động thái này nhằm giảm bớt những lo ngại về an toàn hàng không sau khi Bộ trưởng Hàng không Pakistan Ghulam Sarwar Khan cho biết chính phủ đã yêu cầu nhiều hãng bay thương mại và câu lạc bộ bay, một tổ chức phi lợi nhuận cho phép thành viên tiếp cận máy bay thuận tiện, phải đình chỉ 262 phi công cho đến khi hoàn tất điều tra về trình độ của họ. Trước đó, một báo cáo sơ bộ về vụ rơi máy bay PIA ở Karachi, Pakistan, làm 97 người thiệt mạng hồi tháng trước, cũng phát hiện phi công đã không tuân theo các quy trình tiêu chuẩn và đó có thể là nguyên nhân dẫn tới tai nạn. Theo các chuyên gia hàng không, nếu phi công nhận thấy động cơ đã quệt xuống đường băng, ông này đáng lẽ phải tắt máy và để máy bay tự trượt rồi dừng lại. Nhưng thay vào đó, phi công Gul lại tăng tốc, cho máy bay cất cánh lần nữa để thực hiện cú hạ cánh lần hai. Theo báo cáo của Bộ trưởng Sarwar Khan, PIA tuyển dụng 141 phi công nghi dùng bằng giả, chiếm 1/3 số phi công của hãng. Ba hãng hàng không tư nhân khác của Pakistan cũng tuyển dụng các phi công nghi dùng bằng giả, gồm 9 người đang công tác tại Air Blue, 10 người tại Serene Air và 17 người tại Shaheen. Bê bối bằng giả nhấn chìm Cơ quan Hàng không Dân dụng Pakistan, nơi tổ chức các kỳ thi sát hạch và cấp bằng lái cho phi công. 5 quan chức thuộc cơ quan này đã bị sa thải vì liên quan đến vụ gian lận. Cục trưởng Cục Hàng không Việt Nam Đinh Việt Thắng chiều 27/6 cho biết 27 phi công Pakistan tại Việt Nam đã ngừng bay. Cục cũng yêu cầu các phi công này báo cáo quá trình nhận bằng lái và sẽ làm việc với giới chức Pakistan để xác định họ có dùng bằng giả không. Nếu phi công sử dụng bằng lái hợp pháp, họ sẽ được bay trở lại. Pakistan mở cuộc tra về bằng giả và điểm số của các phi công từ năm 2018 sau khi ngày thi trong giấy phép của các phi công này là một ngày lễ, thời điểm không thể tiến hành kỳ thi. Cuộc điều tra khiến 16 phi công PIA bị ngừng bay năm 2019, song chưa hoàn tất do vụ tai nạn rơi máy bay ở Karachi.",0,0.0090415913037222,0.0018083182607444,0.0,0.0054249547822333,0.0162748643467,0.0040235152592638,2.373728751738202,7.967876917521702,8.189843750000009,1.699575517914926,4.683448369177437,0.048780487804878,0.0975609756097561,0.0073383054757775,0.0833402456440655,0.8094297051429749,0.0044684191234409,0.1785818338394165,3.760193347930908
"Theo dự án xây dựng hệ số điều chỉnh giá đất trên toàn địa bàn vừa được phê duyệt, mỗi tuyến đường sẽ có ít nhất 3 phiếu khảo sát do các tổ chức định giá thực hiện, nhằm thu thập dữ liệu sát với diễn biến thị trường. Hệ số K được dùng để điều chỉnh bảng giá đất theo từng khu vực, vị trí, làm căn cứ tính tiền sử dụng đất và các nghĩa vụ tài chính. Việc xây dựng hệ số này nhằm giảm chênh lệch giữa giá Nhà nước và thị trường, đồng thời tăng tính minh bạch trong quản lý. Trong quá trình thực hiện, các đơn vị sẽ điều tra, phân loại đất, phân vùng giá trị, lựa chọn thửa đất chuẩn và xây dựng bảng so sánh để tính toán hệ số K đến từng vị trí. Đồng thời, kết quả áp dụng hệ số K hiện hành cũng được rà soát, phân tích để hoàn thiện phương pháp xây dựng mới. Phạm vi triển khai dự án trên toàn địa bàn thành phố, với đơn vị điều tra cơ bản là cấp xã, phường. Dữ liệu thu thập sẽ được tổng hợp, xử lý để hình thành cơ sở dữ liệu chung phục vụ công tác quản lý. Sở Nông nghiệp và Môi trường TP HCM được giao chủ trì thực hiện, phối hợp các đơn vị liên quan. Dự án có kinh phí hơn 12,6 tỷ đồng, triển khai từ tháng 3 đến tháng 6. Theo Nghị quyết 254, các địa phương phải ban hành hệ số K trước ngày 1/7 để làm căn cứ tính tiền sử dụng đất, tiền thuê đất và các nghĩa vụ tài chính liên quan. Trước đó, TP HCM đã áp dụng bảng giá đất mới từ đầu năm 2026. Hệ số K sẽ được nhân với bảng giá đất nhằm đưa giá tính toán tiệm cận hơn với giá thị trường, góp phần tăng tính minh bạch trong quản lý đất đai.",0,0.002949852498673,0.0,0.005899704997346,0.005899704997346,0.014749262493365,0.0055491171125988,2.059156315211944,5.890249689797408,7.241015624999994,1.5741476474576837,2.3825897326230105,0.0780669144981412,0.1263940520446096,0.0093539644590625,0.0571137196137196,0.7906606197357178,0.0035368702374398,0.0945578813552856,3.1145339012146
"Đây là lần thứ 8 Ngân hàng Đầu tư và Phát triển Việt Nam (BIDV) thông báo bán đấu giá khoản nợ của Công ty TNHH Xây dựng sản xuất thương mại Tài Nguyên - chủ dự án Kenton Node. Khoản nợ gồm toàn bộ dư nợ gốc và lãi, phí phát sinh đến 26/7 là hơn 5.720 tỷ đồng. Tài sản bảo đảm cho khoản nợ gồm quyền sử dụng đất và tài sản hình thành trong tương lai thuộc dự án khu dân cư Phước Nguyên Hưng (tên thương mại Kenton Node) ở xã Phước Kiển, huyện Nhà Bè, TP HCM và quyền khai thác mỏ đá tại xã Hòa Thạch và Phú Mãn, huyện Quốc Oai, Hà Nội. Ngoài BIDV, dự án Kenton Node còn được đồng thế chấp tại Ngân hàng TMCP Hàng Hải (MSB), Ngân hàng TMCP Đại chúng Việt Nam (PVCombank) và định giá 7.836 tỷ đồng. Trong đó, BIDV chiếm 58% giá trị, nên được phân chia và hạch toán 4.545 tỷ đồng. Tại lần đấu giá này, BIDV đưa ra mức khởi điểm cho khoản nợ của Công ty Tài Nguyên là 4.419 tỷ đồng. So với hồi tháng 8, giá khởi điểm giảm khoảng 1.300 tỷ đồng. MSB cũng chào bán khoản nợ của Công ty Tài Nguyên được thế chấp bằng dự án Kenton Node. Đến ngày 6/11, tổng dư nợ của doanh nghiệp này tại MSB là hơn 1.140 tỷ đồng, gồm 296 tỷ nợ gốc và lãi, lãi phạt hơn 845 tỷ. Ban đầu, siêu dự án tại Phước Kiển khởi công năm 2009 trên khu đất giữa hai trục đường Nguyễn Hữu Thọ và Lê Văn Lương, với tên gọi Kenton Residences. Theo quy hoạch ban đầu, dự án gồm 9 tòa tháp với 1.640 căn hộ cao cấp và trung tâm mua sắm hơn 20.000 m2. Dự án có thời gian dài đóng băng vì khó khăn tài chính, sau đó tái khởi động với tên gọi mới là Kenton Node Hotel Complex. Chủ đầu tư từng cho biết dự án có tổng vốn hơn một tỷ USD với nhiều hạng mục công trình như căn hộ ở, khách sạn, trung tâm dịch vụ, nhà hát, trường học, phòng khám quốc tế... Đến đầu năm 2022, Novaland tiếp nhận Kenton Note để làm mới dự án, dự kiến thay đổi tên thành Grand Sentosa. Tuy nhiên, cuối năm đó chủ đầu tư này rơi vào khó khăn và dự án một lần nữa lại đắp chiếu. Đến nay dự án này vẫn dừng triển khai. Từ năm ngoái đến nay, nhiều nhà băng ồ ạt thanh lý tài sản đảm bảo là nhà đất, dự án bất động sản, khách sạn với trị giá từ hàng chục đến hàng nghìn tỷ đồng, song không dễ bán. Các chuyên gia cho rằng tài sản thế chấp là bất động sản đấu giá ế ẩm do thị trường vẫn khó khăn, giá rao cao. Trong khi đó, thị trường chưa hồi phục, giới đầu tư và người mua đều có tâm lý thận trọng và cần thời gian củng cố niềm tin.",0,0.0152671755433832,0.0038167938858458,0.0,0.0076335877716916,0.0267175572009206,0.0064191775949568,2.1650318625746974,7.131668322343267,7.637304687500002,1.875506677711892,3.4411138491571744,0.0739910313901345,0.1659192825112107,0.006110876050233,0.0701506586955503,0.7774899005889893,0.0015404648147523,0.2488068342208862,3.783052921295166
"Sau một vụ tai nạn nghiêm trọng xảy ra tối ngày 13/7, cơ quan chức năng đã tạm giữ hình sự người lái chiếc ô tô 5 chỗ biển Nghệ An, gây ra vụ việc khiến 3 người tử vong. Trong khi đó, báo cáo sơ bộ ban đầu của Uỷ ban An toàn giao thôngNghệ An xác định người lái có thể là anh Trần Hồng Sơn, 35 tuổi, nhưng cơ quan điều tra chưa công bố cáo buộc cụ thể. Theo thông tin, chiếc ô tô 5 chỗ được xác định đang chở hai người, bao gồm anh Sơn và Trần Văn Trung, 35 tuổi, đi trên quốc lộ 46, hướng xã Kim Liên lên Vạn An vào khoảng 17h ngày 13/7. Khi gần đến cầu Thiên Đường ở xã Vạn An, chiếc ô tô bất ngờ tông vào hai xe máy, khiến nhiều người bị thương. Một trong số đó là một người bé trai 9 tuổi, con trai của anh Đậu Đình Công, bị chiếc ô tô cuốn xuống sông Đào và thi thể được tìm thấy gần 22h cùng ngày. Bé trai bị thương tử vong tại bệnh viện. Thi thể của người đàn ông mất tích, được cho là anh Sơn, bị phát hiện gần 1h ngày 14/7, cách vị trí gặp nạn khoảng 200 m về phía hạ lưu sông Đào. Trong khi đó, anh Công tử vong tại bệnh viện. Vụ tai nạn gây chấn động, khi mà nhiều phương tiện qua lại khu vực cầu Thiên Đường lúc đó. Đáng chú ý, đoạn đường xảy ra vụ tai nạn rộng hơn 20 m, cách biển báo khu vực đông dân cư khoảng 200 m và chưa bị giới hạn tốc độ. Nơi xảy ra vụ tai nạn là một điểm giao thông phức tạp, với cầu Thiên Đường dài khoảng 150 m, rộng 40 m và các công trình thi công xung quanh. Lực lượng chức năng đang thu thập chứng cứ và điều tra nguyên nhân vụ tai nạn.",1,0.008849557496019,0.005899704997346,0.0,0.011799409994692,0.026548672488057,0.0062502928820931,2.268800715501396,5.888813266860795,7.075390624999999,1.8272648050132807,4.605022641802722,0.0787671232876712,0.1301369863013698,0.0067837324458775,0.1118674997017242,0.787466287612915,0.0077866856008768,0.1647215485572815,3.083366870880127
"Ngày 19/1, Chính phủ ban hành Nghị định 29 về sàn giao dịch carbon trong nước. Theo đó, hai loại hàng hóa được giao dịch là hạn ngạch khí nhà kính và tín chỉ carbon. Các bên tham gia giao dịch hạn ngạch là các cơ sở phát thải khí nhà kính phải kiểm kê hàng năm, như nhà máy nhiệt điện, sắt thép, xi măng. Cơ chế giao dịch được thiết kế tương tự thị trường chứng khoán nhưng có một số đặc thù. Doanh nghiệp muốn mua bán phải mở tài khoản tại công ty chứng khoán, tách biệt với các tài khoản giao dịch tài chính khác. Kết quả giao dịch sẽ được Sở Giao dịch Chứng khoán Hà Nội (HNX) công bố vào cuối ngày. Điểm khác biệt lớn so với chứng khoán phái sinh hay cơ sở là hoạt động thanh toán tiền và chuyển giao tín chỉ được thực hiện tức thời theo từng giao dịch, thay vì áp dụng cơ chế bù trừ trung tâm (CCP). Hạn ngạch là lượng khí nhà kính quy đổi sang CO2 mà cơ sở được cơ quan quản lý cho phép phát thải trong một năm. Nếu phát thải vượt mức được phân bổ, doanh nghiệp sẽ phải mua lượng dôi dư từ các cơ sở khác trên sàn giao dịch. Tín chỉ carbon (carbon credit) là một loại giấy phép hoặc chứng chỉ có thể giao dịch, có giá trị mua bán và cung cấp cho người nắm giữ tín chỉ quyền phát thải một tấn CO2 hoặc loại khí thải khác nằm trong danh sách khí thải nhà kính. Các công ty chứng khoán tham gia hệ thống có trách nhiệm kiểm tra số dư tiền và hàng hóa (hạn ngạch, tín chỉ) của khách hàng trước khi đặt lệnh. Hàng tháng, đơn vị này phải gửi sao kê tài khoản tiền và lưu ký cho doanh nghiệp. Ngân hàng được chọn thanh toán giao dịch cần đảm bảo vốn điều lệ tối thiểu 10.000 tỷ đồng và có lãi trong hai năm gần nhất. Họ có trách nhiệm quản lý chi tiết số dư tiền gửi thanh toán giao dịch hạn ngạch, tín chỉ của doanh nghiệp theo thông tin do công ty chứng khoán cung cấp, nhằm đảm bảo thanh toán đúng giao dịch. Việt Nam vận hành thí điểm sàn giao dịch tín chỉ carbon trong nước đến năm 2028, miễn phí dịch vụ. Phí này sẽ được tính từ năm 2029, khi sàn được vận hành chính thức.",0,0.014051522215336,0.0,0.0,0.0023419203692226,0.0163934425845586,0.0039049370214051,2.3247618200931144,5.986092133147744,7.1705078125,1.9871405804446445,2.807734472364365,0.0439882697947214,0.1202346041055718,0.0099888658174804,0.0551252713724109,0.795984148979187,0.0016398635925725,0.2672330141067505,3.625725269317627
"Ngày 7/9, tại họp báo Chính phủ, Phó Thống đốc Ngân hàng Nhà nước Đào Minh Tú đã thông tin về các biện pháp đã được triển khai để hạ lãi suất, nhằm tạo điều kiện thuận lợi cho doanh nghiệp và nền kinh tế. Theo ông Tú, từ đầu năm 2023, ngành ngân hàng đã nỗ lực triển khai nhiều biện pháp để giảm lãi suất, nhằm hỗ trợ kinh tế. Được biết, lãi suất vay trung bình mới chỉ đạt ở mức 6,23%, giảm 0,86% so với cuối năm 2023, trong khi lãi suất huy động đạt mức 3,84%, tăng 0,23%. Điều này đồng nghĩa với việc các ngân hàng thương mại đã chia sẻ nhiều với doanh nghiệp. Tuy nhiên, theo ông Tú, điều quan trọng nhất lúc này không phải là lãi suất huy động tăng, mà là khả năng hấp thụ vốn vay của doanh nghiệp. Để tăng khả năng hấp thụ vốn vay, ngành ngân hàng đã thực hiện nhiều biện pháp tinh giản thủ tục, điều kiện cho vay, cũng như ứng dụng công nghệ để tạo thuận lợi cho người vay và người cho vay. Nhằm hỗ trợ doanh nghiệp trong bối cảnh hiện nay, thời gian tới, ngành ngân hàng sẽ tiếp tục tập trung cho vay vào các lĩnh vực trọng tâm, ưu tiên. Chẳng hạn, gói tín dụng ưu đãi 140.000 tỷ đồng cho xuất khẩu thủy hải sản sẽ tiếp tục tăng số dư thêm khoảng 50.000-60.000 tỷ. Hay gói tín dụng cho nhà ở xã hội 140.000 tỷ đồng cũng sẽ tiếp tục tăng ưu đãi, giảm lãi suất thêm 1%, kéo dài thời hạn cho vay từ 5 lên 10 năm. Năm nay, Chính phủ đặt mục tiêu tăng trưởng kinh tế từ 6,5-7%, phấn đấu trên 7%. Trong đó, tăng trưởng tín dụng đặt mục tiêu 15%, là một trong những yếu tố quan trọng để đạt được tăng trưởng kinh tế. Theo số liệu của Ngân hàng Nhà nước, tính đến 7/9, dư nợ tín dụng tăng 7,75%, bằng một nửa so với chỉ tiêu đặt ra đầu năm của ngành ngân hàng. Mặc dù tăng trưởng tín dụng vẫn còn thấp so với mục tiêu, song theo Phó Thống đốc Đào Minh Tú, năm nay, tăng trưởng tín dụng cả năm vẫn có khả năng đạt mục tiêu 15% đề ra. Cụ thể, 3 tháng đầu năm, tín dụng tăng trưởng âm, song từ tháng 4, tăng trưởng tín dụng đã trở lại tích cực, đặc biệt từ tháng 7, 8.",1,0.0116822429633592,0.0070093457780155,0.0023364485926718,0.0,0.0210280373340466,0.0007296577280827,1.7096465629304087,4.659619689984899,6.0140625,1.6686413544887462,1.4255638572536624,0.1157894736842105,0.2,0.0078538011695906,0.1386018105891885,0.8208942413330078,0.0036235596053302,0.2452003359794616,3.4314746856689453
"Việc triển khai chỉ đạo của Chính phủ và Bộ Công an về công tác đăng kiểm đang được đẩy mạnh với sự hỗ trợ của lực lượng Cảnh sát giao thông. Theo Cục trưởng Cảnh sát giao thông, thiếu tướng Nguyễn Văn Trung, việc chi viện thực hiện theo đề nghị của Bộ Giao thông Vận tải nhằm giải quyết tình trạng ùn tắc, chờ đợi dài ngày của người dân khi đăng kiểm. Cán bộ, chiến sĩ sẽ làm việc trên tinh thần không có giờ nghỉ, ngày nghỉ, đảm bảo người dân không phải chờ quá 03 ngày để đăng kiểm. ""Cán bộ, chiến sĩ được giao nhiệm vụ phải làm việc nghiêm túc, trách nhiệm, chuyên nghiệp và chuẩn bị đầy đủ trang thiết bị cần thiết theo đúng quy trình đăng kiểm"", ông Trung nhấn mạnh. Để đáp ứng nhu cầu đăng kiểm gia tăng, Cục cũng tổ chức lớp tập huấn cho 167 cán bộ về kiểm định an toàn kỹ thuật và bảo vệ môi trường, đảm bảo sử dụng thành thạo các thiết bị kiểm tra trên dây chuyền kiểm định. Ngoài ra, lực lượng chức năng sẽ tìm giải pháp kết nối dữ liệu để khi Bộ Giao thông Vận tải đề nghị, các trung tâm thuộc công an có thể đăng kiểm phương tiện dân sự ngay. Tình trạng ùn tắc đăng kiểm tiếp tục gia tăng trong thời gian qua do thiếu hụt trầm trọng đăng kiểm viên. Chủ phương tiện ở Hà Nội phải chờ đợi nhiều ngày mới đến lượt đăng kiểm, thậm chí phải đi xa, sang các tỉnh lân cận. Lượng xe đến hạn kiểm định tháng 3 tại Hà Nội là 68.690, chỉ đáp ứng khoảng 15% nhu cầu. Tương tự, tại TP HCM, với số xe đến hạn kiểm định trong tháng 3 là 44.350, chỉ đáp ứng 49% nhu cầu. Nguyên nhân của chuỗi cáo buộc sai phạm trong ngành đăng kiểm bắt nguồn từ giữa tháng 12/2022, khi cảnh sát giao thông TP HCM chặn một xe tải, xác định sai số trong dữ liệu đăng kiểm và vạch trần thủ đoạn phi pháp của các trung tâm. Trong gần 3 tháng qua, công an trên cả nước liên tiếp điều tra sai phạm trong hoạt động đăng kiểm, khám xét gần 40 trung tâm, khởi tố hơn 300 người về các tội: Nhận hối lộ, Môi giới hối lộ, Giả mạo trong công tác và Sản xuất, mua bán công cụ, phần mềm để sử dụng vào mục đích trái pháp luật. Qua đó, cho thấy ngành đăng kiểm cần có sự cải cách mạnh mẽ để phục vụ tốt hơn nhu cầu của người dân và đảm bảo an toàn giao thông.",1,0.0086393088366321,0.0,0.004319654418316,0.0,0.0129589632549482,0.0073394163510156,2.0965317758541664,6.160270878275756,7.203515624999986,1.863400956460154,3.0902821542215726,0.0840336134453781,0.1428571428571428,0.0093580849706829,0.0984748303226564,0.8193655610084534,0.0029350721742957,0.1413747072219848,3.292111158370972
"Đông biển California hồi tháng 7/2019 ghi nhận loạt sự kiện bí ẩn khi hàng loạt phi cơ không người lái, được hải quân Mỹ mô tả là ""máy bay không người lái"", bất ngờ xuất hiện và theo đuổi nhóm tàu khu trục Mỹ đang huấn luyện trên biển. Điều đặc biệt là những chiếc UAV này đã di chuyển một cách chính xác và liên tục xung quanh 1 chiến hạm, trong khoảng cách rất gần và thời gian kéo dài, đồng thời không tránh khỏi sự quan sát của nhiều tàu nước ngoài. Hiện tượng này đã thu hút sự chú ý lớn và buộc hải quân Mỹ mở cuộc điều tra quy mô lớn, với sự tham gia của Tuần duyên Mỹ và Cục Điều tra Liên bang. Đô đốc Hải quân Mỹ Michael Gilday, người chỉ đạo cuộc điều tra, đã xác nhận rằng không có bằng chứng nào cho thấy những vật thể bay này có nguồn gốc ngoài Trái Đất. Thay vào đó, ông Gilday cho biết cuộc điều tra vẫn đang tiếp tục thu thập và phân tích dữ liệu, nhưng chưa tìm thấy thông tin mới để công bố. Tài liệu hải trình của khu trục hạm USS Rafael Peralta cho thấy những chiếc UAV liên tục di chuyển với tốc độ khoảng 30 km/h để duy trì vị trí trên sàn đáp trực thăng của tàu chiến, điều khó thực hiện với flycam dân sự, đặc biệt là trong điều kiện tầm nhìn kém. Không chỉ vậy, những chiếc UAV cũng đã duy trì khoảng cách gần tàu chiến trong ít nhất 90 phút, lâu hơn nhiều so với thời gian hoạt động của flycam thương mại. Điều thú vị rằng những chiếc UAV này cũng đã di chuyển một khoảng cách lớn, ít nhất 185 km, chỉ trong 1 lần chạm trán. ""Không rõ tại sao người vận hành UAV lại lựa chọn cách hành xử liều lĩnh như vậy"", chuyên gia quân sự Adam Kehoe nhận xét. ""Cơ chế định vị và theo dõi tàu chiến di chuyển với tốc độ 30 km/h trong tầm nhìn khoảng 1,5 km, đồng thời khả năng điều phối cùng lúc 5-6 chiếc UAV và tầm kiểm soát chúng đều là điều chưa có lời giải"".",1,0.0026041666598849,0.0,0.0130208332994249,0.0,0.0156249999593098,0.0046733796466539,2.34332273925168,6.097512785348227,6.947656249999998,1.8422465015238247,2.237499930078127,0.05625,0.11875,0.0048558538913279,0.0946837905816234,0.7858258485794067,0.0073230960406363,0.1474486589431762,2.926501989364624
"Ngày 7/4, hơn chục cảnh sát hình sự Công an tỉnh Kiên Giang đã bắt đầu cuộc triển khai lớn đối với trường gà bí mật tại khu vực nuôi tôm ở xã Đông Thạnh, huyện An Minh. Đơn vị này đã nhanh chóng bao vây và tiến hành trấn áp, bắt giữ hàng chục cá nhân liên quan đến hoạt động cá độ và đánh bạc tại hiện trường. Khi phát hiện lực lượng chức năng, những người tham gia đã tỏ ra hoảng loạn và nhảy xuống các con đường ngập nước, nhưng cuối cùng cũng bị khống chế. Trong quá trình thu thập chứng cứ, lực lượng chức năng đã phát hiện và thu giữ một lượng lớn tiền mặt, đồ vật và phương tiện liên quan đến hoạt động tội phạm. Theo thông tin từ cơ quan điều tra, một người đàn ông 35 tuổi, tên Đặng Văn Nhân, là người tổ chức và quản lý hoạt động của trường gà này trong gần một tuần qua. Điều đặc biệt là các cá nhân tham gia hoạt động đã đến từ nhiều tỉnh thành như Kiên Giang, Cà Mau, Bạc Liêu. Họ sẵn sàng đặt cược hàng trăm triệu đồng vào mỗi trận đấu, khiến khu vực này như một trung tâm bóng đá bí mật trong nước ngập. Ngoài việc thu giữ vật chứng, đại đội cũng đã khống chế một người đàn ông 25 tuổi, là người đã đảm nhận công việc cảnh giới, giám sát các hoạt động xảy ra ở hiện trường này. Tại thời điểm hiện tại, Phòng Cảnh sát hình sự Công an tỉnh Kiên Giang tiếp tục mở rộng điều tra đối với nhiều nghi phạm và sẽ không để các hoạt động tội phạm như thế này tiếp tục diễn ra vào sâu trong khu vực nuôi tôm ở xã Đông Thạnh.",1,0.0127388534626151,0.0,0.0031847133656537,0.0095541400969613,0.0254777069252302,0.0051793273192663,2.1621592093772555,6.195384806424613,7.27734375,1.93480104193088,1.0894308544517168,0.0691056910569105,0.1097560975609756,0.0064203275890458,0.0246655518394648,0.8046509623527527,0.0007271253271028,0.0935615301132202,2.824171304702759
